,3.0,3.5,4.0,4.5,5.0,5.5,6.0,6.5,7.0,7.5
500,0.6,0.7333333333333333,0.3333333333333333,0.6,0.8666666666666667,0.7333333333333333,0.7333333333333333,0.8,1.0,0.8666666666666667
600,0.6666666666666666,0.6,0.9333333333333333,0.8666666666666667,1.0,0.7333333333333333,0.6666666666666666,0.6,0.8,0.9333333333333333
700,1.0,0.9333333333333333,0.3333333333333333,0.8,0.9333333333333333,0.7333333333333333,0.3333333333333333,0.8,0.8666666666666667,0.8
800,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.9333333333333333,0.6666666666666666,0.8,0.4666666666666667,0.8,0.8,0.6666666666666666
900,1.0,0.6666666666666666,0.8,0.3333333333333333,0.6,0.8,0.8,0.8,0.5333333333333333,0.6666666666666666
1000,0.6,0.7333333333333333,0.6666666666666666,0.6,0.6,0.4666666666666667,0.6666666666666666,0.8,0.6666666666666666,0.7333333333333333
1100,0.7333333333333333,0.7333333333333333,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.5333333333333333,0.8,0.4666666666666667,0.7333333333333333
1200,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.9333333333333333,0.8,0.8,0.6,0.6,0.8666666666666667,0.7333333333333333
1300,0.9333333333333333,0.6666666666666666,0.7333333333333333,0.6,0.6,0.8,0.3333333333333333,0.9333333333333333,0.4666666666666667,0.5333333333333333
1400,0.7333333333333333,0.6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.8666666666666667,0.8,0.8,0.7333333333333333,0.4
1500,0.7333333333333333,0.4666666666666667,0.8,0.5333333333333333,0.8,0.9333333333333333,0.6,0.6,0.6666666666666666,0.6
1600,0.6,0.8,0.8666666666666667,0.6,0.8,0.7333333333333333,0.7333333333333333,0.26666666666666666,0.4666666666666667,0.8
1700,0.8,0.7333333333333333,0.8,0.6,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.6666666666666666,0.5333333333333333,0.7333333333333333
1800,0.4666666666666667,0.5333333333333333,0.8666666666666667,0.4,0.7333333333333333,0.6666666666666666,0.5333333333333333,0.6,0.26666666666666666,0.6
1900,0.6,0.8666666666666667,0.8,0.8,0.6666666666666666,0.26666666666666666,0.5333333333333333,0.8,0.5333333333333333,0.3333333333333333
